time,n1,n2,weight
1963,Spain,German Demo,4.0
1963,Portugal,Romania,1.0
1963,German Fede,Austria,343.0
1963,Poland,Belgium,8.0
1963,Belgium,Denmark,20.0
1963,Belgium,Spain,21.0
1963,Belgium,Sweden,127.0
1963,Belgium,Hungary,5.0
1963,France,Romania,34.0
1963,Italy,Denmark,96.0
1963,Romania,Sweden,4.0
1963,France,Russia,141.0
1963,France,Yugoslavia,13.0
1963,Netherlands,Greece,7.0
1963,German Demo,Ireland,1.0
1963,Netherlands,Yugoslavia,8.0
1963,Austria,Spain,6.0
1963,Spain,France,212.0
1963,France,Denmark,56.0
1963,Romania,Bulgaria,15.0
1963,Netherlands,Hungary,9.0
1963,Romania,Spain,6.0
1963,Norway,Bulgaria,1.0
1963,Denmark,Spain,12.0
1963,Denmark,Hungary,5.0
1963,Bulgaria,Netherlands,2.0
1963,German Demo,France,18.0
1963,Norway,Greece,2.0
1963,Norway,Yugoslavia,1.0
1963,France,Bulgaria,13.0
1963,Romania,France,26.0
1963,Norway,German Demo,6.0
1963,Bulgaria,Austria,16.0
1963,Belgium,Poland,11.0
1963,Yugoslavia,Poland,33.0
1963,Netherlands,Ireland,4.0
1963,Greece,Spain,15.0
1963,Portugal,Austria,6.0
1963,Portugal,Spain,9.0
1963,Italy,Russia,176.0
1963,Yugoslavia,Albania,1.0
1963,Spain,Romania,7.0
1963,Russia,Romania,413.0
1963,Austria,Yugoslavia,30.0
1963,German Demo,Norway,7.0
1963,Ireland,German Fede,56.0
1963,Austria,Portugal,4.0
1963,Netherlands,France,310.0
1963,Spain,Sweden,52.0
1963,Yugoslavia,Belgium,9.0
1963,Norway,Romania,1.0
1963,Italy,France,733.0
1963,Romania,Austria,20.0
1963,Denmark,Ireland,1.0
1963,Russia,Italy,114.0
1963,Hungary,German Fede,63.0
1963,Russia,Austria,62.0
1963,Netherlands,Italy,174.0
1963,Belgium,German Fede,936.0
1963,Greece,German Demo,5.0
1963,Sweden,German Fede,729.0
1963,Spain,Ireland,3.0
1963,German Fede,Poland,81.0
1963,German Fede,Greece,69.0
1963,Norway,Denmark,109.0
1963,Belgium,Norway,19.0
1963,Greece,German Fede,147.0
1963,Denmark,Italy,52.0
1963,France,Hungary,11.0
1963,Netherlands,Norway,35.0
1963,Norway,Netherlands,93.0
1963,German Fede,Russia,209.0
1963,Sweden,Belgium,89.0
1963,Italy,Greece,20.0
1963,Spain,Greece,2.0
1963,Romania,Poland,45.0
1963,Portugal,Belgium,23.0
1963,Bulgaria,Belgium,4.0
1963,Hungary,Sweden,11.0
1963,Spain,Belgium,38.0
1963,German Fede,Hungary,58.0
1963,France,Austria,34.0
1963,Albania,German Fede,1.0
1963,Ireland,Denmark,9.0
1963,German Fede,France,1377.0
1963,Greece,Sweden,26.0
1963,Hungary,Spain,1.0
1963,Bulgaria,Greece,5.0
1963,Italy,Sweden,137.0
1963,Sweden,Portugal,13.0
1963,Yugoslavia,Norway,7.0
1963,Belgium,Yugoslavia,6.0
1963,Denmark,German Fede,474.0
1963,Ireland,Austria,1.0
1963,Romania,German Fede,84.0
1963,German Fede,Italy,927.0
1963,Belgium,Italy,168.0
1963,Sweden,France,131.0
1963,German Fede,Belgium,800.0
1963,German Fede,Netherlands,1200.0
1963,Netherlands,Sweden,162.0
1963,Bulgaria,Italy,16.0
1963,German Demo,Belgium,14.0
1963,Portugal,France,53.0
1963,Romania,Italy,54.0
1963,Belgium,Romania,8.0
1963,Yugoslavia,Italy,113.0
1963,Spain,Bulgaria,3.0
1963,Greece,Poland,6.0
1963,Romania,Yugoslavia,6.0
1963,Greece,Italy,60.0
1963,German Demo,Austria,19.0
1963,Netherlands,German Demo,23.0
1963,Spain,German Fede,262.0
1963,Portugal,Sweden,15.0
1963,Denmark,Austria,18.0
1963,Greece,Hungary,8.0
1963,Austria,Netherlands,53.0
1963,Romania,German Demo,71.0
1963,Netherlands,Denmark,43.0
1963,France,Netherlands,380.0
1963,France,Poland,23.0
1963,Portugal,Denmark,4.0
1963,Austria,Bulgaria,7.0
1963,German Demo,Italy,9.0
1963,Ireland,Belgium,16.0
1963,Russia,France,64.0
1963,Yugoslavia,Spain,1.0
1963,Yugoslavia,Bulgaria,10.0
1963,Ireland,Italy,10.0
1964,France,Ireland,14.0
1964,Belgium,German Demo,22.0
1964,Russia,Italy,91.0
1964,Ireland,German Demo,4.0
1964,Romania,Austria,28.0
1964,Belgium,Ireland,9.0
1964,German Fede,Romania,61.0
1964,Sweden,Poland,33.0
1964,Netherlands,German Fede,1712.0
1964,German Fede,France,1568.0
1964,France,Hungary,12.0
1964,Greece,Norway,6.0
1964,Romania,Portugal,2.0
1964,Spain,Norway,15.0
1964,German Fede,Belgium,1023.0
1964,Hungary,Italy,32.0
1964,France,Portugal,28.0
1964,Russia,Denmark,35.0
1964,Yugoslavia,Albania,2.0
1964,Denmark,Sweden,348.0
1964,Poland,Sweden,22.0
1964,Spain,Ireland,4.0
1964,France,Italy,635.0
1964,Belgium,Portugal,15.0
1964,Italy,Russia,147.0
1964,Denmark,Hungary,7.0
1964,Denmark,Greece,1.0
1964,Netherlands,Hungary,12.0
1964,Sweden,Portugal,19.0
1964,Yugoslavia,Austria,35.0
1964,Romania,Netherlands,9.0
1964,Netherlands,Poland,14.0
1964,Poland,France,40.0
1964,France,Russia,141.0
1964,Austria,Bulgaria,8.0
1964,Portugal,Poland,4.0
1964,Romania,Greece,4.0
1964,Bulgaria,German Fede,39.0
1964,German Fede,Italy,1117.0
1964,Portugal,Denmark,5.0
1964,France,German Fede,1847.0
1964,Italy,Denmark,98.0
1964,Ireland,Russia,2.0
1964,Greece,Denmark,9.0
1964,Romania,Belgium,9.0
1964,Italy,Ireland,13.0
1964,Spain,France,277.0
1964,Spain,Italy,117.0
1964,Norway,Greece,2.0
1964,Ireland,France,21.0
1964,Romania,Denmark,2.0
1964,Greece,Bulgaria,9.0
1964,Belgium,Denmark,23.0
1964,Hungary,Austria,43.0
1964,Greece,German Demo,6.0
1964,Portugal,Greece,4.0
1964,Netherlands,Romania,5.0
1964,Austria,Yugoslavia,27.0
1964,Norway,Yugoslavia,1.0
1964,Ireland,Poland,5.0
1964,Belgium,Russia,47.0
1964,Netherlands,German Demo,30.0
1964,German Fede,Yugoslavia,92.0
1964,Norway,Poland,11.0
1964,France,Greece,17.0
1964,Netherlands,Greece,11.0
1964,Ireland,German Fede,67.0
1964,Denmark,Norway,88.0
1964,Austria,Spain,7.0
1964,Poland,Belgium,13.0
1964,Norway,Romania,2.0
1964,Yugoslavia,Italy,174.0
1964,Portugal,German Fede,116.0
1964,Austria,Portugal,5.0
1964,German Demo,Romania,71.0
1964,Yugoslavia,Spain,2.0
1964,Albania,Romania,3.0
1964,Bulgaria,Portugal,1.0
1964,Norway,Hungary,5.0
1964,France,German Demo,14.0
1964,Hungary,Sweden,11.0
1964,Hungary,Yugoslavia,24.0
1964,Albania,France,1.0
1964,Denmark,German Demo,21.0
1964,Italy,Belgium,200.0
1964,Yugoslavia,Romania,10.0
1964,Greece,Austria,16.0
1964,Portugal,Belgium,24.0
1964,France,Spain,130.0
1964,German Demo,Portugal,1.0
1964,Austria,Russia,52.0
1964,Sweden,Denmark,240.0
1964,Denmark,Spain,15.0
1964,Italy,Netherlands,261.0
1964,Romania,Norway,1.0
1964,Denmark,Russia,26.0
1964,France,Yugoslavia,19.0
1964,Bulgaria,Greece,6.0
1964,Netherlands,Ireland,9.0
1964,Sweden,France,156.0
1964,Norway,German Fede,313.0
1964,Belgium,Bulgaria,2.0
1964,Spain,Bulgaria,3.0
1964,Ireland,Norway,4.0
1964,German Demo,Yugoslavia,64.0
1964,Portugal,Austria,7.0
1964,Yugoslavia,Hungary,35.0
1964,Poland,Denmark,11.0
1964,Austria,France,85.0
1964,France,Norway,55.0
1964,Hungary,France,24.0
1964,Bulgaria,Denmark,2.0
1964,Poland,Greece,10.0
1964,Sweden,Italy,127.0
1964,Romania,Albania,2.0
1964,Poland,Austria,24.0
1964,Russia,Belgium,14.0
1964,German Demo,Belgium,8.0
1964,Ireland,Spain,8.0
1964,Spain,Sweden,60.0
1964,Russia,Romania,422.0
1964,Belgium,Romania,7.0
1964,Sweden,Austria,42.0
1964,Belgium,Norway,22.0
1964,Russia,Netherlands,15.0
1964,Italy,Bulgaria,20.0
1964,Greece,France,62.0
1964,Greece,Poland,6.0
1964,Italy,Poland,53.0
1964,Norway,Italy,43.0
1964,Russia,Yugoslavia,116.0
1964,Hungary,German Fede,74.0
1964,Greece,German Fede,175.0
1964,Portugal,Sweden,15.0
1964,Sweden,Russia,69.0
1964,Romania,Italy,53.0
1964,Denmark,Netherlands,133.0
1964,Austria,Greece,7.0
1964,Italy,Sweden,122.0
1964,Poland,Italy,31.0
1964,Ireland,Austria,1.0
1964,Portugal,Spain,16.0
1964,German Fede,Spain,191.0
1964,German Fede,Denmark,315.0
1964,Greece,Yugoslavia,15.0
1964,Austria,Netherlands,60.0
1964,Poland,Spain,6.0
1964,Greece,Belgium,32.0
1964,Sweden,Romania,4.0
1964,German Demo,Sweden,26.0
1964,Norway,Belgium,48.0
1964,Netherlands,Yugoslavia,10.0
1964,Italy,Austria,169.0
1964,Spain,German Fede,314.0
1964,German Demo,Greece,7.0
1964,Austria,German Demo,22.0
1964,German Demo,France,26.0
1964,Spain,German Demo,4.0
1964,Belgium,Austria,21.0
1964,Yugoslavia,German Fede,113.0
1964,Denmark,Portugal,13.0
1964,Portugal,Norway,5.0
1964,Poland,Norway,10.0
1964,Netherlands,Russia,36.0
1964,Yugoslavia,Netherlands,27.0
1964,German Fede,Greece,83.0
1964,Austria,Sweden,35.0
1964,Sweden,Greece,5.0
1964,Albania,Italy,2.0
1964,German Demo,Denmark,19.0
1964,Albania,German Fede,1.0
1964,Denmark,German Fede,561.0
1964,Russia,German Fede,194.0
1964,Yugoslavia,France,47.0
1964,Netherlands,Norway,44.0
1964,Sweden,Netherlands,221.0
1964,Netherlands,Portugal,12.0
1964,German Demo,Spain,2.0
1964,Romania,Hungary,47.0
1964,Ireland,Greece,1.0
1964,Bulgaria,Yugoslavia,10.0
1964,Sweden,Ireland,2.0
1964,German Demo,Ireland,1.0
1964,Italy,Norway,35.0
1964,German Fede,Sweden,576.0
1964,Hungary,Denmark,4.0
1964,German Demo,Austria,20.0
1964,Romania,Bulgaria,15.0
1964,Netherlands,Spain,34.0
1964,Poland,Romania,29.0
1964,France,Austria,38.0
1964,Poland,Netherlands,10.0
1964,Spain,Poland,8.0
1964,Poland,Yugoslavia,39.0
1964,German Demo,Norway,16.0
1964,Bulgaria,Austria,18.0
1964,Norway,Netherlands,100.0
1964,Austria,Italy,139.0
1964,Sweden,Yugoslavia,8.0
1964,Romania,German Demo,75.0
1964,Denmark,Romania,1.0
1964,Yugoslavia,Norway,2.0
1964,France,Albania,1.0
1964,France,Sweden,201.0
1964,Greece,Spain,3.0
1964,Netherlands,France,377.0
1964,Yugoslavia,Poland,60.0
1964,Belgium,Italy,213.0
1964,Italy,Hungary,43.0
1964,Italy,Albania,2.0
1964,Ireland,Italy,12.0
1964,Russia,Spain,3.0
1964,Portugal,France,54.0
1964,Italy,France,714.0
1964,France,Bulgaria,8.0
1964,Norway,Spain,25.0
1964,Denmark,Ireland,1.0
1964,Sweden,German Demo,21.0
1964,Bulgaria,Belgium,4.0
1964,France,Belgium,746.0
1964,Belgium,Poland,12.0
1964,France,Netherlands,498.0
1964,German Demo,Italy,11.0
1964,Spain,Netherlands,63.0
1964,Belgium,German Fede,1114.0
1964,Spain,Denmark,22.0
1964,Poland,German Fede,78.0
1964,Netherlands,Italy,224.0
1964,German Fede,Hungary,62.0
1964,Norway,Sweden,379.0
1964,Austria,Denmark,18.0
1964,Romania,Poland,45.0
1964,Italy,German Fede,1179.0
1964,Norway,Austria,14.0
1964,Norway,France,67.0
1964,Denmark,Bulgaria,1.0
1964,Sweden,Spain,31.0
1964,Norway,Denmark,111.0
1964,Yugoslavia,Denmark,4.0
1964,Greece,Portugal,3.0
1964,Netherlands,Denmark,49.0
1964,German Fede,Austria,381.0
1964,Bulgaria,Spain,1.0
1964,Romania,Russia,542.0
1964,Greece,Romania,5.0
1964,Sweden,Bulgaria,2.0
1964,Yugoslavia,Sweden,16.0
1964,Spain,Belgium,39.0
1964,Poland,Portugal,1.0
1964,Norway,Russia,26.0
1964,Italy,German Demo,15.0
1964,Belgium,Netherlands,833.0
1964,Netherlands,Bulgaria,3.0
1964,Spain,Portugal,18.0
1964,Austria,Romania,20.0
1964,German Fede,Norway,194.0
1964,Portugal,Italy,34.0
1964,Bulgaria,Norway,1.0
1964,Russia,Greece,24.0
1964,Romania,Spain,3.0
1964,Italy,Spain,59.0
1964,Portugal,Romania,2.0
1964,German Fede,Ireland,28.0
1964,Romania,France,50.0
1964,Yugoslavia,Russia,100.0
1964,Spain,Greece,1.0
1964,Austria,Belgium,33.0
1964,Bulgaria,Sweden,2.0
1964,Portugal,German Demo,2.0
1964,Spain,Romania,6.0
1964,Albania,Yugoslavia,1.0
1964,Russia,Norway,17.0
1964,Romania,Yugoslavia,11.0
1964,Italy,Yugoslavia,134.0
1964,Ireland,Denmark,7.0
1964,Italy,Greece,21.0
1964,Denmark,Poland,32.0
1964,Denmark,France,111.0
1964,Greece,Italy,72.0
1964,Yugoslavia,German Demo,73.0
1964,Romania,Sweden,8.0
1964,Ireland,Belgium,21.0
1964,Belgium,France,830.0
1964,Yugoslavia,Bulgaria,17.0
1964,Ireland,Portugal,2.0
1964,France,Romania,29.0
1964,Greece,Russia,27.0
1964,Italy,Portugal,14.0
1964,Norway,Ireland,1.0
1964,Hungary,Belgium,12.0
1964,Russia,Sweden,87.0
1964,Norway,German Demo,10.0
1964,Belgium,Hungary,7.0
1964,Bulgaria,France,21.0
1964,German Fede,Bulgaria,30.0
1964,Denmark,Yugoslavia,4.0
1964,Romania,German Fede,97.0
1964,Spain,Yugoslavia,3.0
1964,Norway,Portugal,5.0
1964,German Fede,Poland,91.0
1964,Ireland,Netherlands,30.0
1964,Greece,Netherlands,32.0
1964,Denmark,Belgium,77.0
1964,Austria,Poland,40.0
1964,Belgium,Sweden,141.0
1964,German Fede,Portugal,50.0
1964,Hungary,Romania,41.0
1964,Norway,Bulgaria,1.0
1964,Netherlands,Sweden,196.0
1964,Greece,Sweden,27.0
1964,Belgium,Spain,28.0
1964,Netherlands,Belgium,1289.0
1964,Hungary,Netherlands,14.0
1964,Russia,Austria,58.0
1964,Spain,Austria,12.0
1964,Spain,Hungary,1.0
1964,Austria,German Fede,778.0
1964,Denmark,Italy,65.0
1964,Poland,Ireland,1.0
1964,Sweden,Hungary,11.0
1964,Russia,France,64.0
1964,Belgium,Yugoslavia,8.0
1964,Yugoslavia,Belgium,12.0
1964,Greece,Hungary,8.0
1964,Austria,Norway,9.0
1964,Bulgaria,Romania,7.0
1964,Hungary,Norway,4.0
1964,Netherlands,Austria,56.0
1964,Hungary,Spain,1.0
1964,Denmark,Austria,22.0
1964,France,Poland,31.0
1964,Portugal,Netherlands,23.0
1964,France,Denmark,68.0
1964,Bulgaria,Netherlands,4.0
1964,German Fede,Russia,234.0
1964,Sweden,German Fede,828.0
1964,Belgium,Greece,5.0
1964,Hungary,Greece,8.0
1964,Hungary,Portugal,1.0
1964,Sweden,Belgium,102.0
1964,German Demo,Netherlands,16.0
1964,Ireland,Sweden,17.0
1964,Spain,Russia,4.0
1964,Sweden,Norway,186.0
1964,Italy,Romania,55.0
1964,Austria,Hungary,27.0
1964,Yugoslavia,Greece,11.0
1964,German Fede,Netherlands,1338.0
1964,Bulgaria,Italy,28.0
1965,Yugoslavia,Netherlands,22.0
1965,Romania,Hungary,31.0
1965,Belgium,Romania,3.0
1965,France,Netherlands,520.0
1965,Poland,Austria,32.0
1965,Spain,Ireland,7.0
1965,Spain,Romania,7.0
1965,Denmark,Sweden,386.0
1965,Romania,Greece,4.0
1965,Norway,Ireland,1.0
1965,Norway,Yugoslavia,1.0
1965,Spain,Denmark,34.0
1965,Austria,Hungary,31.0
1965,Poland,Netherlands,13.0
1965,Russia,Italy,98.0
1965,Ireland,Denmark,11.0
1965,Netherlands,German Demo,33.0
1965,Greece,Spain,3.0
1965,Netherlands,Russia,53.0
1965,Belgium,Denmark,28.0
1965,Hungary,Romania,38.0
1965,Romania,Bulgaria,14.0
1965,German Fede,Netherlands,1707.0
1965,Netherlands,Portugal,14.0
1965,Greece,Hungary,10.0
1965,France,Hungary,16.0
1965,Bulgaria,Greece,8.0
1965,Russia,Spain,2.0
1965,Russia,Romania,439.0
1965,Ireland,Spain,8.0
1965,Spain,Hungary,2.0
1965,Hungary,Denmark,7.0
1965,Yugoslavia,Norway,3.0
1965,Russia,Ireland,2.0
1965,Portugal,Austria,8.0
1965,Spain,France,328.0
1965,Netherlands,Austria,65.0
1965,Bulgaria,Spain,3.0
1965,Netherlands,Poland,15.0
1965,Ireland,Greece,1.0
1965,Spain,German Fede,424.0
1965,Norway,Portugal,6.0
1965,German Demo,Austria,28.0
1965,Yugoslavia,Belgium,11.0
1965,Albania,Romania,3.0
1965,Yugoslavia,German Demo,63.0
1965,Romania,Albania,3.0
1965,Austria,Bulgaria,12.0
1965,German Demo,Belgium,11.0
1965,Norway,Italy,45.0
1965,Romania,German Fede,122.0
1965,Russia,Belgium,22.0
1965,Spain,Norway,17.0
1965,Greece,Yugoslavia,24.0
1965,Sweden,Bulgaria,3.0
1965,Ireland,Russia,3.0
1965,Italy,Yugoslavia,143.0
1965,Norway,Poland,11.0
1965,Portugal,Ireland,1.0
1965,Greece,Poland,10.0
1965,German Fede,Bulgaria,41.0
1965,Austria,Italy,174.0
1965,Spain,Poland,18.0
1965,Portugal,Netherlands,23.0
1965,Italy,German Demo,14.0
1965,France,Sweden,209.0
1965,Albania,German Fede,2.0
1965,France,Yugoslavia,20.0
1965,France,Italy,726.0
1965,Russia,Greece,27.0
1965,Norway,Spain,18.0
1965,Austria,Denmark,26.0
1965,Italy,Netherlands,288.0
1965,France,Denmark,60.0
1965,France,Romania,29.0
1965,Greece,German Demo,8.0
1965,German Fede,France,1961.0
1965,Austria,Netherlands,68.0
1965,Sweden,Norway,238.0
1965,German Fede,Spain,209.0
1965,Portugal,Romania,4.0
1965,Austria,Belgium,35.0
1965,Romania,Netherlands,10.0
1965,Norway,France,96.0
1965,Denmark,Greece,1.0
1965,Yugoslavia,Sweden,14.0
1965,Netherlands,Norway,49.0
1965,Bulgaria,Norway,5.0
1965,Hungary,Austria,42.0
1965,Greece,Ireland,1.0
1965,Italy,France,718.0
1965,Italy,Albania,2.0
1965,Denmark,Russia,33.0
1965,Netherlands,France,458.0
1965,France,Portugal,29.0
1965,Denmark,Bulgaria,1.0
1965,Netherlands,German Fede,1765.0
1965,Poland,Denmark,17.0
1965,Portugal,Italy,47.0
1965,Poland,Norway,13.0
1965,Norway,Belgium,51.0
1965,Belgium,Greece,6.0
1965,Austria,Russia,53.0
1965,Italy,Ireland,6.0
1965,Norway,German Demo,12.0
1965,Belgium,Ireland,8.0
1965,Denmark,Austria,24.0
1965,Spain,Portugal,18.0
1965,German Demo,Ireland,1.0
1965,Austria,Sweden,37.0
1965,Greece,German Fede,196.0
1965,Italy,Romania,61.0
1965,Austria,Greece,7.0
1965,Austria,German Fede,878.0
1965,Hungary,Norway,6.0
1965,Romania,Belgium,5.0
1965,Russia,Denmark,31.0
1965,Hungary,Netherlands,11.0
1965,Greece,Portugal,3.0
1965,German Demo,Greece,10.0
1965,Romania,Norway,2.0
1965,Spain,Sweden,75.0
1965,Ireland,Portugal,3.0
1965,Netherlands,Bulgaria,4.0
1965,Bulgaria,Yugoslavia,21.0
1965,Denmark,Romania,1.0
1965,Spain,Russia,21.0
1965,Romania,France,54.0
1965,Bulgaria,Sweden,6.0
1965,Sweden,Poland,38.0
1965,Sweden,Greece,6.0
1965,Yugoslavia,Hungary,31.0
1965,Yugoslavia,Austria,35.0
1965,Denmark,France,104.0
1965,Ireland,France,30.0
1965,German Fede,Greece,98.0
1965,Sweden,Romania,7.0
1965,German Demo,Yugoslavia,75.0
1965,Italy,Portugal,17.0
1965,Belgium,Russia,44.0
1965,Bulgaria,Denmark,3.0
1965,Sweden,Yugoslavia,11.0
1965,Poland,France,36.0
1965,Belgium,Poland,13.0
1965,Hungary,Belgium,10.0
1965,France,Ireland,19.0
1965,France,Bulgaria,7.0
1965,German Fede,Hungary,72.0
1965,Ireland,Yugoslavia,1.0
1965,German Fede,Ireland,38.0
1965,German Demo,Denmark,23.0
1965,Belgium,German Fede,1203.0
1965,Sweden,France,181.0
1965,Belgium,Hungary,7.0
1965,Sweden,German Fede,943.0
1965,Italy,Greece,17.0
1965,Greece,Netherlands,33.0
1965,Ireland,Sweden,15.0
1965,Denmark,Portugal,13.0
1965,Poland,Romania,45.0
1965,France,German Demo,16.0
1965,Belgium,Spain,30.0
1965,Austria,France,88.0
1965,Greece,Romania,9.0
1965,German Fede,Portugal,59.0
1965,Norway,Austria,15.0
1965,Greece,Belgium,39.0
1965,Yugoslavia,Bulgaria,22.0
1965,Austria,German Demo,26.0
1965,Belgium,Austria,20.0
1965,German Demo,Norway,10.0
1965,German Fede,Yugoslavia,118.0
1965,Bulgaria,Austria,25.0
1965,Bulgaria,Netherlands,12.0
1965,Hungary,Yugoslavia,26.0
1965,Russia,France,72.0
1965,Spain,German Demo,7.0
1965,Albania,Yugoslavia,2.0
1965,Romania,Sweden,8.0
1965,Bulgaria,Belgium,4.0
1965,Netherlands,Italy,299.0
1965,France,Poland,31.0
1965,Hungary,France,21.0
1965,Netherlands,Greece,11.0
1965,Sweden,Russia,72.0
1965,Austria,Poland,46.0
1965,Ireland,Norway,4.0
1965,Ireland,Poland,8.0
1965,German Demo,Sweden,32.0
1965,Norway,Denmark,121.0
1965,Russia,Sweden,50.0
1965,Italy,Austria,162.0
1965,Russia,Norway,19.0
1965,Italy,Norway,41.0
1965,Yugoslavia,Greece,17.0
1965,German Fede,Romania,72.0
1965,Spain,Greece,2.0
1965,Bulgaria,Romania,9.0
1965,Ireland,Italy,13.0
1965,Sweden,Ireland,3.0
1965,German Demo,Netherlands,20.0
1965,Romania,Spain,5.0
1965,Ireland,Belgium,20.0
1965,Portugal,Spain,25.0
1965,Romania,Austria,26.0
1965,Portugal,Norway,7.0
1965,Sweden,Italy,154.0
1965,Hungary,Greece,7.0
1965,Poland,Yugoslavia,64.0
1965,Italy,Bulgaria,31.0
1965,Yugoslavia,Denmark,6.0
1965,Yugoslavia,France,47.0
1965,German Fede,Austria,428.0
1965,Ireland,German Fede,67.0
1965,Denmark,German Demo,25.0
1965,Russia,Yugoslavia,188.0
1965,Italy,Russia,181.0
1965,Hungary,Portugal,1.0
1965,Sweden,Belgium,122.0
1965,Bulgaria,Italy,33.0
1965,Yugoslavia,Russia,109.0
1965,German Demo,Italy,16.0
1965,Bulgaria,German Fede,55.0
1965,Italy,Denmark,87.0
1965,Italy,Spain,35.0
1965,Austria,Romania,21.0
1965,Austria,Spain,7.0
1965,Portugal,Poland,4.0
1965,Yugoslavia,German Fede,117.0
1965,Denmark,Ireland,1.0
1965,Denmark,Norway,107.0
1965,Spain,Netherlands,115.0
1965,Greece,Bulgaria,18.0
1965,Norway,German Fede,350.0
1965,Belgium,France,947.0
1965,Ireland,Austria,2.0
1965,Poland,Greece,13.0
1965,Belgium,Netherlands,918.0
1965,German Fede,Italy,1641.0
1965,German Demo,France,69.0
1965,Belgium,Yugoslavia,9.0
1965,Denmark,Poland,31.0
1965,Romania,Denmark,2.0
1965,Denmark,Spain,15.0
1965,German Fede,Poland,109.0
1965,Greece,France,96.0
1965,Greece,Denmark,11.0
1965,Romania,Poland,41.0
1965,Denmark,Yugoslavia,5.0
1965,Poland,Spain,7.0
1965,Romania,Russia,447.0
1965,Poland,Sweden,31.0
1965,Netherlands,Belgium,1394.0
1965,Denmark,German Fede,626.0
1965,German Fede,Belgium,1289.0
1965,Belgium,Bulgaria,2.0
1965,Portugal,Denmark,9.0
1965,Austria,Ireland,1.0
1965,Ireland,Netherlands,28.0
1965,German Fede,Russia,275.0
1965,Yugoslavia,Poland,57.0
1965,Greece,Austria,21.0
1965,Romania,Italy,57.0
1965,Sweden,German Demo,25.0
1965,Greece,Sweden,38.0
1965,Russia,German Fede,146.0
1965,Norway,Romania,1.0
1965,Sweden,Denmark,274.0
1965,Norway,Bulgaria,1.0
1965,Spain,Bulgaria,7.0
1965,Hungary,German Fede,77.0
1965,Romania,Portugal,2.0
1965,Belgium,Portugal,16.0
1965,German Demo,Portugal,1.0
1965,Sweden,Netherlands,236.0
1965,Netherlands,Denmark,53.0
1965,Spain,Yugoslavia,4.0
1965,Greece,Russia,37.0
1965,France,German Fede,1912.0
1965,Russia,Netherlands,29.0
1965,Austria,Yugoslavia,28.0
1965,Hungary,Italy,37.0
1965,Netherlands,Romania,6.0
1965,Yugoslavia,Romania,16.0
1965,Sweden,Portugal,21.0
1965,German Fede,Denmark,371.0
1965,Belgium,Norway,25.0
1965,Netherlands,Spain,38.0
1965,Norway,Greece,2.0
1965,Yugoslavia,Spain,4.0
1965,Albania,Italy,6.0
1965,Norway,Sweden,464.0
1965,Portugal,Sweden,23.0
1965,Poland,Belgium,13.0
1965,Spain,Austria,15.0
1965,Poland,Portugal,1.0
1965,Italy,Belgium,198.0
1965,Netherlands,Hungary,13.0
1965,Sweden,Hungary,13.0
1965,Russia,Austria,57.0
1965,Denmark,Netherlands,142.0
1965,France,Spain,133.0
1965,France,Greece,17.0
1965,Romania,German Demo,69.0
1965,Yugoslavia,Italy,138.0
1965,German Fede,Sweden,618.0
1965,France,Belgium,818.0
1965,Netherlands,Sweden,205.0
1965,Ireland,German Demo,3.0
1965,Portugal,Belgium,30.0
1965,Albania,France,1.0
1965,France,Austria,38.0
1965,France,Russia,146.0
1965,Greece,Italy,103.0
1965,Portugal,Greece,2.0
1965,Poland,German Fede,92.0
1965,Spain,Italy,184.0
1965,Austria,Portugal,7.0
1965,Hungary,Sweden,10.0
1965,Belgium,Italy,240.0
1965,Denmark,Belgium,82.0
1965,Austria,Norway,9.0
1965,Netherlands,Yugoslavia,11.0
1965,Belgium,Sweden,143.0
1965,Sweden,Spain,29.0
1965,German Demo,Romania,72.0
1965,Poland,Ireland,1.0
1965,France,Norway,50.0
1965,Italy,Hungary,52.0
1965,Portugal,German Fede,150.0
1965,Norway,Hungary,4.0
1965,Norway,Russia,28.0
1965,Denmark,Italy,78.0
1965,Spain,Belgium,74.0
1965,German Demo,Spain,2.0
1965,Hungary,Spain,2.0
1965,Belgium,German Demo,25.0
1965,Norway,Netherlands,100.0
1965,Denmark,Hungary,7.0
1965,Italy,German Fede,1081.0
1965,Netherlands,Ireland,16.0
1965,Portugal,France,70.0
1965,Italy,Sweden,115.0
1965,Romania,Yugoslavia,14.0
1965,German Fede,Norway,215.0
1965,Italy,Poland,61.0
1965,Bulgaria,France,24.0
1965,Yugoslavia,Albania,2.0
1965,Sweden,Austria,51.0
1965,Greece,Norway,10.0
1965,Poland,Italy,50.0
1966,German Demo,France,62.0
1966,Denmark,France,109.0
1966,Netherlands,Bulgaria,4.0
1966,Spain,France,397.0
1966,Greece,Spain,3.0
1966,Norway,Belgium,51.0
1966,German Fede,Denmark,342.0
1966,Russia,Greece,28.0
1966,Russia,France,76.0
1966,Greece,Denmark,14.0
1966,German Demo,Yugoslavia,64.0
1966,Romania,Spain,6.0
1966,Spain,Sweden,91.0
1966,Austria,Yugoslavia,45.0
1966,Portugal,Poland,5.0
1966,Spain,Yugoslavia,3.0
1966,Norway,Russia,32.0
1966,Belgium,Austria,22.0
1966,Romania,Poland,48.0
1966,Bulgaria,France,43.0
1966,Netherlands,France,482.0
1966,Yugoslavia,Hungary,35.0
