time,n1,n2,weight
2003,India,Japan,2460.0
2003,United Stat,India,13752.0
2003,China,United Stat,47588.0
2003,Japan,France,7235.0
2003,Brazil,France,1945.0
2003,Japan,Russia,4235.0
2003,Japan,Spain,1385.0
2003,China,Brazil,6542.0
2003,India,United Stat,4890.0
2003,India,Germany,2790.0
2003,Spain,Russia,3210.0
2003,Germany,Japan,21455.0
2003,Italy,Russia,9285.0
2003,Spain,Germany,34959.0
2003,Spain,Brazil,1856.0
2003,France,Brazil,2614.0
2003,Japan,United Stat,59892.0
2003,Italy,Brazil,2443.0
2003,Germany,China,30635.0
2003,Germany,United Stat,43626.0
2003,Brazil,Russia,611.0
2003,United Stat,China,173973.0
2003,Germany,India,2924.0
2003,Japan,Italy,6100.0
2003,France,Russia,6763.0
2003,Japan,Germany,14227.0
2003,France,India,1406.0
2003,India,China,5106.0
2003,Russia,India,579.0
2003,China,Germany,28861.0
2003,United Stat,Germany,69618.0
2003,Spain,Italy,19050.0
2003,Germany,France,54764.0
2003,Italy,United Stat,11583.0
2003,Brazil,Germany,4626.0
2003,Spain,China,6697.0
2003,United Stat,Japan,121233.0
2003,Spain,United Stat,6254.0
2003,India,Brazil,314.0
2003,Spain,India,1142.0
2003,Brazil,Spain,1071.0
2003,United Stat,Spain,7141.0
2003,Italy,Japan,5967.0
2003,Russia,Spain,749.0
2003,India,France,1092.0
2003,India,Italy,1006.0
2003,France,China,11355.0
2003,Russia,France,2312.0
2003,France,United Stat,21026.0
2003,France,Spain,29397.0
2003,Spain,Japan,4294.0
2003,Italy,Spain,14462.0
2003,Italy,China,11414.0
2003,United Stat,Brazil,18965.0
2003,Brazil,Italy,1933.0
2003,Brazil,United Stat,10699.0
2003,Russia,United Stat,2931.0
2003,India,Spain,238.0
2003,Brazil,China,2645.0
2003,United Stat,France,29902.0
2003,China,Italy,8173.0
2003,Russia,Germany,7956.0
2003,Germany,Russia,15019.0
2003,France,Japan,7433.0
2003,Germany,Brazil,4317.0
2003,Russia,China,3278.0
2003,Russia,Brazil,1473.0
2003,Japan,India,2174.0
2003,Italy,India,1896.0
2003,Russia,Italy,2369.0
2003,Italy,Germany,53933.0
2003,United Stat,Russia,9085.0
2003,China,France,8717.0
2003,Brazil,Japan,2773.0
2003,Germany,Italy,37795.0
2003,Brazil,India,535.0
2003,Italy,France,33982.0
2003,China,India,7353.0
2003,Russia,Japan,1816.0
2003,China,Russia,10054.0
2003,China,Spain,1805.0
2003,Japan,Brazil,2884.0
2003,Japan,China,76933.0
2003,China,Japan,104309.0
2003,Spain,France,35085.0
2004,Italy,United Stat,12437.0
2004,China,India,11235.0
2004,China,Germany,35520.0
2004,France,Japan,8520.0
2004,Italy,China,15503.0
2004,India,United Stat,5981.0
2004,United Stat,India,16437.0
2004,Italy,Russia,12065.0
2004,China,Russia,12451.0
2004,Germany,India,3647.0
2004,Italy,India,2521.0
2004,Japan,Spain,1747.0
2004,Japan,Brazil,3650.0
2004,Germany,Italy,43492.0
2004,France,Brazil,2810.0
2004,Germany,Brazil,5695.0
2004,United Stat,Russia,12560.0
2004,Russia,India,643.0
2004,United Stat,Brazil,22734.0
2004,Brazil,Germany,5579.0
2004,Italy,Japan,6854.0
2004,United Stat,China,221882.0
2004,Germany,France,64901.0
2004,Spain,China,9207.0
2004,Spain,Japan,5734.0
2004,China,United Stat,60723.0
2004,France,Russia,9016.0
2004,Spain,Italy,23618.0
2004,Germany,United Stat,50017.0
2004,India,Spain,344.0
2004,United Stat,France,32619.0
2004,Brazil,Japan,3155.0
2004,Russia,United Stat,3205.0
2004,Japan,United Stat,63605.0
2004,Japan,Italy,6897.0
2004,Italy,France,38923.0
2004,Brazil,China,4462.0
2004,Japan,Germany,17086.0
2004,Brazil,Spain,1293.0
2004,China,Italy,10157.0
2004,United Stat,Japan,133339.0
2004,China,Japan,130121.0
2004,Germany,China,43231.0
2004,Brazil,France,2517.0
2004,India,China,7730.0
2004,China,Brazil,9464.0
2004,Spain,United Stat,7416.0
2004,India,Brazil,650.0
2004,France,Spain,34724.0
2004,Russia,Spain,878.0
2004,Brazil,Russia,889.0
2004,France,India,1807.0
2004,Italy,Spain,16554.0
2004,Russia,Italy,3197.0
2004,Spain,Russia,4436.0
2004,United Stat,Italy,29408.0
2004,China,Spain,2257.0
2004,Brazil,India,612.0
2004,Russia,Japan,3937.0
2004,India,Japan,2921.0
2004,Russia,Germany,10571.0
2004,France,China,15049.0
2004,Germany,Russia,20243.0
2004,Russia,Brazil,1370.0
2004,Brazil,United Stat,12671.0
2004,Germany,Japan,26233.0
2004,Spain,India,1505.0
2004,Germany,Spain,21539.0
2004,United Stat,Spain,7931.0
2004,India,France,1311.0
2004,France,Germany,90443.0
2004,India,Italy,1260.0
2004,Brazil,Italy,2258.0
2004,China,France,10479.0
2004,Spain,France,41113.0
2004,Russia,France,3061.0
2004,Japan,China,95987.0
2004,Russia,China,4744.0
2004,France,Italy,41487.0
2004,Italy,Germany,63823.0
2004,France,United Stat,23747.0
2004,India,Russia,1189.0
2004,India,Germany,3631.0
2004,Spain,Brazil,2293.0
2004,Italy,Brazil,3313.0
2004,Japan,France,8359.0
2004,Japan,Russia,5693.0
2004,United Stat,Germany,79117.0
2004,Japan,India,2611.0
2004,Spain,Germany,43238.0
2005,United Stat,Italy,32419.0
2005,Italy,China,18259.0
2005,Spain,Japan,5919.0
2005,Spain,Brazil,2532.0
2005,Italy,Germany,66706.0
2005,Brazil,United Stat,14138.0
2005,Spain,China,12582.0
2005,China,Italy,10729.0
2005,Spain,France,42582.0
2005,Italy,United Stat,13360.0
2005,United Stat,Russia,16150.0
2005,China,India,14053.0
2005,India,Italy,1715.0
2005,China,Germany,35903.0
2005,Russia,Brazil,2342.0
2005,Japan,Spain,1765.0
2005,India,France,1801.0
2005,United Stat,China,270461.0
2005,India,Russia,1825.0
2005,France,Spain,35231.0
2005,China,Spain,2716.0
2005,United Stat,Brazil,26221.0
2005,India,Brazil,846.0
2005,Russia,India,784.0
2005,Russia,China,7258.0
2005,Germany,India,4218.0
2005,France,Brazil,3110.0
2005,India,Spain,530.0
2005,Brazil,Italy,2508.0
2005,United Stat,Germany,86938.0
2005,Italy,India,2746.0
2005,France,Italy,41789.0
2005,Germany,Brazil,7091.0
2005,India,Germany,5368.0
2005,Brazil,India,1323.0
2005,China,France,12576.0
2005,Japan,Italy,6888.0
2005,China,Japan,136913.0
2005,United Stat,France,34774.0
2005,Germany,Spain,22405.0
2005,Italy,Brazil,3586.0
2005,India,Japan,3473.0
2005,Spain,Russia,6369.0
2005,Spain,Italy,24710.0
2005,Italy,France,38413.0
2005,Italy,Russia,14543.0
2005,France,China,18521.0
2005,Italy,Spain,16392.0
2005,Russia,Japan,5841.0
2005,Brazil,Japan,3748.0
2005,France,India,2245.0
2005,China,Brazil,10877.0
2005,Spain,United Stat,7638.0
2005,France,United Stat,25489.0
2005,France,Japan,7919.0
2005,China,United Stat,65476.0
2005,Russia,France,3671.0
2005,France,Russia,9932.0
2005,Japan,Germany,17870.0
2005,United Stat,India,19875.0
2005,Russia,Germany,13226.0
2005,Japan,Russia,6165.0
2005,Germany,Italy,44280.0
2005,United Stat,Spain,9128.0
2005,Japan,France,8507.0
2005,France,Germany,95346.0
2005,United Stat,Japan,141950.0
2005,Brazil,China,6322.0
2005,Brazil,Russia,794.0
2005,Germany,China,52052.0
2005,Germany,United Stat,51367.0
2005,Russia,United Stat,4571.0
2005,Germany,Japan,26606.0
2005,Russia,Spain,1224.0
2005,Germany,Russia,26872.0
2005,Spain,Germany,44107.0
2005,Japan,China,110040.0
2005,Russia,Italy,4436.0
2005,Japan,India,3194.0
2005,China,Russia,16241.0
2005,Italy,Japan,6208.0
2005,Brazil,Spain,1465.0
2005,Brazil,France,2974.0
2005,Japan,Brazil,4404.0
2005,Germany,France,67876.0
2005,Spain,India,1801.0
2005,India,United Stat,7591.0
2005,Japan,United Stat,65447.0
2005,Brazil,Germany,6758.0
2005,India,China,11887.0
2006,Germany,France,79481.0
2006,United Stat,Spain,10402.0
2006,France,Germany,101318.0
2006,China,United Stat,77354.0
2006,Germany,Italy,49936.0
2006,China,India,14787.0
2006,Japan,Russia,6675.0
2006,China,Russia,17892.0
2006,Italy,Spain,18029.0
2006,Russia,United Stat,6417.0
2006,Spain,China,15700.0
2006,Spain,United Stat,8751.0
2006,Spain,India,2135.0
2006,Italy,Germany,73041.0
2006,United Stat,China,315362.0
2006,Germany,China,56604.0
2006,Spain,Russia,8996.0
2006,Germany,Russia,36412.0
2006,Spain,Germany,46489.0
2006,France,Brazil,3215.0
2006,Spain,Japan,5881.0
2006,China,France,14841.0
2006,France,India,2260.0
2006,United Stat,Japan,152244.0
2006,France,Spain,37316.0
2006,Spain,Brazil,2607.0
2006,Russia,Brazil,2985.0
2006,India,Russia,3198.0
2006,United Stat,Germany,91222.0
2006,India,Brazil,1046.0
2006,China,Italy,12693.0
2006,China,Germany,43958.0
2006,Brazil,China,9415.0
2006,China,Japan,152629.0
2006,India,Italy,3011.0
2006,Brazil,Russia,798.0
2006,Japan,Germany,18311.0
2006,Germany,Spain,23782.0
2006,Italy,United Stat,13529.0
2006,Brazil,Germany,7767.0
2006,Russia,Japan,7785.0
2006,Brazil,United Stat,21150.0
2006,India,France,3496.0
2006,Russia,Germany,18428.0
2006,Japan,Brazil,5048.0
2006,India,China,19301.0
2006,Japan,France,8972.0
2006,Brazil,Italy,3090.0
2006,Italy,India,3747.0
2006,Italy,Japan,6836.0
2006,India,Spain,729.0
2006,France,Japan,7821.0
2006,United Stat,Italy,34107.0
2006,France,China,20536.0
2006,Brazil,Spain,1501.0
2006,Russia,Spain,1950.0
2006,United Stat,Brazil,28031.0
2006,France,United Stat,24650.0
2006,Brazil,Japan,3352.0
2006,Russia,France,5863.0
2006,China,Spain,3635.0
2006,Japan,India,4117.0
2006,Italy,Russia,17041.0
2006,Spain,France,41682.0
2006,Russia,Italy,5724.0
2006,Germany,Japan,21779.0
2006,Germany,Brazil,6473.0
2006,China,Brazil,13900.0
2006,Italy,Brazil,4328.0
2006,United Stat,India,22993.0
2006,Japan,Italy,7052.0
2006,France,Italy,44287.0
2006,Germany,United Stat,45957.0
2006,Italy,France,40092.0
2006,Japan,United Stat,69329.0
2006,France,Russia,11826.0
2006,India,United Stat,11100.0
2006,Spain,Italy,25495.0
2006,Japan,Spain,1871.0
2006,United Stat,Russia,20731.0
2006,Japan,China,120028.0
2006,United Stat,France,38089.0
2006,Russia,India,967.0
2006,Italy,China,23368.0
2006,India,Japan,4935.0
2006,Brazil,France,3495.0
2006,India,Germany,8460.0
2006,Russia,China,12976.0
2006,Germany,India,4671.0
2006,Brazil,India,1635.0
2007,United Stat,France,42498.0
2007,Italy,China,30463.0
2007,Japan,France,10028.0
2007,Spain,United Stat,11565.0
2007,Russia,India,1317.0
2007,Brazil,Russia,1880.0
2007,Russia,United Stat,9502.0
2007,Japan,China,129244.0
2007,China,Russia,20348.0
2007,United Stat,India,25114.0
2007,Italy,Brazil,5185.0
2007,United Stat,Italy,36471.0
2007,Italy,Japan,7316.0
2007,Italy,United Stat,14957.0
2007,China,India,26689.0
2007,France,China,25602.0
2007,Japan,United Stat,72264.0
2007,Italy,Spain,22208.0
2007,India,France,5756.0
2007,Spain,Russia,10585.0
2007,Spain,Brazil,4138.0
2007,United Stat,Russia,20221.0
2007,Spain,China,22206.0
2007,Brazil,France,3884.0
2007,United Stat,Japan,149423.0
2007,China,Brazil,21108.0
2007,Russia,Brazil,4108.0
2007,Brazil,Spain,2028.0
2007,United Stat,China,348583.0
2007,Japan,Brazil,6018.0
2007,Russia,Spain,3197.0
2007,Japan,India,4159.0
2007,India,Italy,3592.0
2007,Japan,Italy,7249.0
2007,Brazil,India,2381.0
2007,Japan,Russia,10560.0
2007,India,Japan,5891.0
2007,India,China,27338.0
2007,Brazil,China,14548.0
2007,France,India,3211.0
2007,India,Russia,2454.0
2007,Brazil,Italy,3682.0
2007,Spain,Italy,33954.0
2007,France,Brazil,4202.0
2007,Russia,Japan,12717.0
2007,China,Italy,18868.0
2007,Spain,India,2839.0
2007,Japan,Spain,1976.0
2007,Spain,Japan,6482.0
2007,China,Spain,5785.0
2007,Italy,Russia,20023.0
2007,Italy,France,46671.0
2007,France,United Stat,27390.0
2007,France,Russia,14664.0
2007,Russia,Italy,8536.0
2007,Brazil,United Stat,20791.0
2007,Brazil,Japan,5071.0
2007,India,Brazil,959.0
2007,China,France,19580.0
2007,Russia,China,24521.0
2007,India,United Stat,18708.0
2007,United Stat,Spain,11075.0
2007,China,United Stat,108071.0
2007,India,Spain,902.0
2007,France,Italy,53259.0
2007,France,Spain,44756.0
2007,Russia,France,7769.0
2007,United Stat,Brazil,27193.0
2007,China,Japan,209705.0
2007,Spain,France,50033.0
2007,Italy,India,4634.0
2007,France,Japan,8427.0
2008,Japan,Spain,2516.0
2008,France,Italy,58253.0
2008,Italy,France,47663.0
2008,France,Russia,19541.0
2008,United Stat,Russia,27932.0
2008,India,France,5031.0
2008,Japan,France,10670.0
2008,France,India,4289.0
2008,United Stat,India,26932.0
2008,United Stat,China,363990.0
2008,Brazil,China,27666.0
2008,Italy,China,35261.0
2008,China,Spain,7085.0
2008,France,United Stat,30377.0
2008,Brazil,France,6349.0
2008,Spain,United Stat,14194.0
2008,Italy,Spain,21851.0
2008,China,Japan,229358.0
2008,France,Spain,48467.0
2008,Spain,France,50582.0
2008,France,China,28698.0
2008,Spain,Russia,10994.0
2008,India,United Stat,18889.0
2008,Italy,United Stat,17355.0
2008,Spain,Brazil,4531.0
2008,China,Brazil,33706.0
2008,China,United Stat,122897.0
2008,Japan,United Stat,78975.0
2008,Brazil,India,4577.0
2008,China,France,22644.0
2008,Brazil,Italy,6170.0
2008,Spain,India,3192.0
2008,India,China,35759.0
2008,Russia,France,10058.0
2008,United Stat,France,44905.0
2008,Japan,Brazil,9157.0
2008,Brazil,United Stat,34233.0
2008,Spain,China,25799.0
2008,Russia,Japan,18573.0
2008,India,Brazil,1124.0
2008,China,Italy,20821.0
2008,India,Japan,7286.0
2008,Italy,Brazil,5675.0
2008,Italy,Russia,23725.0
2008,Brazil,Spain,3292.0
2008,Russia,India,1708.0
2008,China,Russia,24724.0
2008,France,Japan,8461.0
2008,Russia,Brazil,4668.0
2008,India,Italy,4206.0
2008,Brazil,Russia,4372.0
2008,Russia,Spain,4313.0
2008,Japan,Italy,7969.0
2008,Japan,China,145284.0
2008,India,Russia,3835.0
2008,United Stat,Italy,37496.0
2008,Japan,India,5270.0
2008,Brazil,Japan,9160.0
2008,Spain,Japan,5792.0
2008,Italy,Japan,7403.0
2008,United Stat,Japan,143352.0
2008,Japan,Russia,13377.0
2008,Russia,China,34781.0
2008,Italy,India,5066.0
2008,Spain,Italy,33755.0
2008,France,Brazil,5133.0
2008,Russia,United Stat,13805.0
2008,India,Spain,994.0
2008,United Stat,Spain,11573.0
2008,China,India,34391.0
2008,United Stat,Brazil,32073.0
2008,Russia,Italy,10989.0
2009,India,France,4113.0
2009,China,India,27457.0
2009,United Stat,Russia,18994.0
2009,Brazil,China,18066.0
2009,Japan,Russia,8855.0
2009,India,United Stat,16644.0
2009,China,United Stat,117441.0
2009,Russia,United Stat,8645.0
2009,Italy,India,4035.0
2009,Japan,United Stat,60487.0
2009,Spain,India,2261.0
2009,Brazil,France,3951.0
2009,United Stat,China,313489.0
2009,Italy,China,27340.0
2009,Russia,Italy,7870.0
2009,India,Japan,6386.0
2009,China,Russia,22581.0
2009,United Stat,France,34671.0
2009,India,China,33811.0
2009,Russia,France,6199.0
2009,Brazil,Russia,1534.0
2009,United Stat,Japan,98402.0
2009,Brazil,Spain,2103.0
2009,Japan,India,3729.0
2009,France,Brazil,3427.0
2009,France,United Stat,26502.0
2009,China,Spain,5703.0
2009,Russia,India,1522.0
2009,Italy,Russia,16951.0
2009,India,Italy,3574.0
2009,Japan,China,123663.0
2009,Spain,Italy,21642.0
2009,Spain,Russia,6371.0
2009,United Stat,Brazil,21018.0
2009,France,Japan,6342.0
2009,France,Italy,44559.0
2009,Brazil,Italy,3902.0
2009,Spain,China,16930.0
2009,Japan,Spain,2349.0
2009,Russia,Brazil,3503.0
2009,France,Russia,12680.0
2009,India,Russia,3472.0
2009,Japan,France,9139.0
2009,Spain,France,37596.0
2009,China,Italy,18423.0
2009,United Stat,India,22043.0
2009,United Stat,Italy,27280.0
2009,Russia,China,22926.0
2009,France,India,3270.0
2009,Russia,Spain,2277.0
2009,Brazil,India,2442.0
2009,Russia,Japan,7259.0
2009,Spain,Brazil,3077.0
2009,India,Spain,1028.0
2009,Spain,United Stat,9296.0
2009,Brazil,United Stat,22341.0
2009,Italy,Spain,18352.0
2009,China,Japan,193325.0
2009,Italy,Japan,5410.0
2009,Japan,Brazil,6365.0
2009,Italy,France,36773.0
2009,United Stat,Spain,8192.0
2009,France,China,25204.0
2009,China,France,19406.0
2009,Japan,Italy,6364.0
2009,Spain,Japan,3386.0
2009,Italy,United Stat,13186.0
2009,India,Brazil,3007.0
2009,France,Spain,37398.0
2009,China,Brazil,32108.0
2009,Brazil,Japan,5955.0
2009,Italy,Brazil,3351.0
